_id,_inV,_label,_outV,_type,item
7431,1783,T-F,508,edge,_label
7432,508,F-T,1783,edge,_label
7454,509,T-T,989,edge,_label
7465,699,P-O,510,edge,_label
7513,1920,O-F,518,edge,_label
7561,534,M-M,534,edge,_label
7562,534,M-M,534,edge,_label
7563,535,C-C,535,edge,_label
7564,535,C-C,535,edge,_label
7586,537,U-B,1253,edge,_label
7587,1521,B-E,537,edge,_label
7605,1596,B-F,537,edge,_label
7606,537,F-B,1596,edge,_label
7613,540,F-F,540,edge,_label
7614,540,F-F,540,edge,_label
7644,543,T-T,545,edge,_label
7660,544,B-U,1808,edge,_label
7664,544,U-U,1962,edge,_label
7678,546,C-T,644,edge,_label
7690,549,C-B,552,edge,_label
7714,549,G-B,564,edge,_label
7717,566,B-T,549,edge,_label
7725,833,B-D,549,edge,_label
7748,549,D-B,2257,edge,_label
7752,550,C-M,850,edge,_label
7801,570,T-T,566,edge,_label
7805,601,T-P,566,edge,_label
7822,566,P-T,1045,edge,_label
7825,1069,T-T,566,edge,_label
7826,566,T-T,1069,edge,_label
7839,1088,T-T,566,edge,_label
7865,1545,T-E,566,edge,_label
7869,1547,T-T,566,edge,_label
7876,566,M-T,1550,edge,_label
7877,1551,T-R,566,edge,_label
7902,569,T-G,570,edge,_label
7938,575,T-T,576,edge,_label
7960,578,D-P,2334,edge,_label
7975,584,D-F,583,edge,_label
7977,585,D-F,583,edge,_label
7980,583,F-D,586,edge,_label
7995,587,F-F,584,edge,_label
7998,584,F-F,588,edge,_label
8005,925,F-F,584,edge,_label
8020,584,F-F,1114,edge,_label
8038,585,F-F,959,edge,_label
8057,1350,F-M,585,edge,_label
8058,585,M-F,1350,edge,_label
8066,585,D-F,2119,edge,_label
8067,2216,F-T,585,edge,_label
8091,1111,F-F,586,edge,_label
8101,1122,F-F,586,edge,_label
8113,2202,F-O,586,edge,_label
8116,587,F-F,588,edge,_label
8133,925,F-F,588,edge,_label
8139,1034,F-F,588,edge,_label
8146,588,U-F,1043,edge,_label
8167,1621,F-F,588,edge,_label
8168,588,F-F,1621,edge,_label
8171,1648,F-D,588,edge,_label
8172,588,D-F,1648,edge,_label
8183,1983,F-U,588,edge,_label
8210,591,F-B,592,edge,_label
8238,591,D-B,2096,edge,_label
8245,1052,F-B,592,edge,_label
8286,595,U-F,1435,edge,_label
8315,985,O-B,598,edge,_label
8327,601,P-P,601,edge,_label
8328,601,P-P,601,edge,_label
8334,601,F-P,1336,edge,_label
8338,601,U-P,1962,edge,_label
8347,605,D-D,603,edge,_label
8349,606,D-U,603,edge,_label
8354,603,U-D,608,edge,_label
8492,628,F-C,1034,edge,_label
8540,632,P-E,634,edge,_label
8597,1545,D-E,643,edge,_label
8603,644,C-C,644,edge,_label
8604,644,C-C,644,edge,_label
8624,644,F-C,959,edge,_label
8650,644,U-C,1774,edge,_label
8683,1311,P-M,651,edge,_label
8689,1403,P-U,651,edge,_label
8722,659,T-P,660,edge,_label
8733,849,C-O,661,edge,_label
8743,1372,C-C,661,edge,_label
8747,1516,C-A,661,edge,_label
8768,663,F-U,1337,edge,_label
8777,2361,U-U,663,edge,_label
8778,663,U-U,2361,edge,_label
8786,664,M-M,667,edge,_label
8798,665,U-O,1983,edge,_label
8799,2144,O-O,665,edge,_label
8805,1281,O-A,668,edge,_label
8813,670,G-G,670,edge,_label
8814,670,G-G,670,edge,_label
8828,671,U-T,677,edge,_label
8896,684,A-E,1220,edge,_label
8900,685,C-D,686,edge,_label
8915,691,T-T,688,edge,_label
8955,697,T-T,697,edge,_label
8956,697,T-T,697,edge,_label
8969,934,O-O,699,edge,_label
8971,1159,O-F,699,edge,_label
9012,706,B-B,1714,edge,_label
9015,709,D-D,708,edge,_label
9018,708,D-D,710,edge,_label
9053,717,U-U,717,edge,_label
9054,717,U-U,717,edge,_label
9056,717,O-U,718,edge,_label
9147,731,B-T,727,edge,_label
9166,727,T-B,741,edge,_label
9179,1068,B-B,727,edge,_label
9217,1068,B-B,733,edge,_label
9259,1068,T-B,738,edge,_label
9264,740,B-T,1068,edge,_label
9291,1067,B-P,748,edge,_label
9359,764,P-U,753,edge,_label
9363,766,P-P,753,edge,_label
9365,767,P-P,753,edge,_label
9366,753,P-P,767,edge,_label
9375,772,P-P,753,edge,_label
9386,756,U-P,765,edge,_label
9387,767,P-P,756,edge,_label
9391,767,P-P,758,edge,_label
9414,764,P-U,767,edge,_label
9481,784,P-D,775,edge,_label
9512,777,P-P,785,edge,_label
9532,777,P-P,801,edge,_label
9545,806,P-P,781,edge,_label
9549,806,P-P,782,edge,_label
9561,1004,D-U,784,edge,_label
9615,1492,D-U,784,edge,_label
9619,1494,D-O,784,edge,_label
9638,785,P-P,806,edge,_label
9643,1068,P-B,788,edge,_label
9661,2010,T-D,793,edge,_label
9687,802,O-O,802,edge,_label
9688,802,O-O,802,edge,_label
9690,802,E-O,1145,edge,_label
9707,812,P-P,806,edge,_label
9725,1268,B-T,811,edge,_label
9756,818,U-D,2191,edge,_label
9826,827,D-D,832,edge,_label
9844,828,D-D,2096,edge,_label
9854,829,F-D,1624,edge,_label
9933,840,P-P,840,edge,_label
9934,840,P-P,840,edge,_label
9956,849,O-O,849,edge,_label
9970,850,D-C,852,edge,_label
9971,853,C-C,850,edge,_label
9975,1063,C-D,850,edge,_label
9979,1912,C-B,850,edge,_label
10028,855,A-C,2094,edge,_label
10050,865,P-P,882,edge,_label
10060,867,U-U,869,edge,_label
10066,867,U-U,1171,edge,_label
10088,875,T-T,1088,edge,_label
10091,1090,T-U,875,edge,_label
10095,1092,T-T,875,edge,_label
10111,1305,P-A,882,edge,_label
10151,889,O-P,888,edge,_label
10213,906,F-F,905,edge,_label
10223,1146,O-O,907,edge,_label
10229,1886,O-U,907,edge,_label
10231,1962,O-U,907,edge,_label
10248,910,T-P,1259,edge,_label
10333,937,O-O,934,edge,_label
10348,936,O-O,938,edge,_label
10363,2147,O-U,940,edge,_label
10381,947,D-D,946,edge,_label
10421,966,F-F,960,edge,_label
10422,960,F-F,966,edge,_label
10432,960,F-F,1034,edge,_label
10460,965,F-F,966,edge,_label
10462,965,F-F,972,edge,_label
10466,965,F-F,1114,edge,_label
10477,1114,F-F,966,edge,_label
10501,978,F-U,972,edge,_label
10509,1135,F-U,972,edge,_label
10530,974,U-U,974,edge,_label
10533,1394,U-T,974,edge,_label
10588,985,D-B,2040,edge,_label
10591,2291,B-U,985,edge,_label
10652,996,T-P,1259,edge,_label
10670,1004,U-U,1007,edge,_label
10686,1006,E-D,1478,edge,_label
10694,1006,D-D,2122,edge,_label
10709,1010,T-T,1010,edge,_label
10710,1010,T-T,1010,edge,_label
10715,1013,T-U,1010,edge,_label
10723,1808,T-B,1011,edge,_label
10725,1213,B-B,1012,edge,_label
10807,1434,U-P,1028,edge,_label
10828,1031,F-O,2307,edge,_label
10847,1111,F-F,1034,edge,_label
10862,1034,M-F,1350,edge,_label
10912,1040,F-B,1817,edge,_label
10972,1047,E-F,1048,edge,_label
11013,1056,D-U,1055,edge,_label
11023,1784,D-T,1055,edge,_label
11026,1055,P-D,1852,edge,_label
11031,2193,D-E,1055,edge,_label
11053,1183,D-D,1063,edge,_label
11077,2281,D-U,1063,edge,_label
11078,1063,U-D,2281,edge,_label
11095,1067,P-P,1067,edge,_label
11109,1076,T-T,1070,edge,_label
11110,1070,T-T,1076,edge,_label
11116,1071,T-T,1076,edge,_label
11118,1071,T-T,1078,edge,_label
11121,1087,T-T,1071,edge,_label
11134,1073,U-T,1429,edge,_label
11165,1080,T-T,1078,edge,_label
11188,1080,U-T,1429,edge,_label
11212,1096,U-B,1171,edge,_label
11223,1265,P-T,1100,edge,_label
11227,1808,P-B,1100,edge,_label
11253,1606,F-C,1111,edge,_label
11258,1111,R-F,1900,edge,_label
11268,1113,F-F,1122,edge,_label
11275,1114,F-F,1114,edge,_label
11276,1114,F-F,1114,edge,_label
11290,1114,F-F,1767,edge,_label
11295,1983,F-U,1114,edge,_label
11298,1114,E-F,2193,edge,_label
11327,1126,U-U,1124,edge,_label
11329,1127,U-U,1124,edge,_label
11335,1130,T-R,1129,edge,_label
11355,1137,M-M,1137,edge,_label
11358,1137,M-M,1138,edge,_label
11405,1720,D-U,1144,edge,_label
11407,1721,D-A,1144,edge,_label
11411,1723,D-T,1144,edge,_label
11418,1146,O-O,1147,edge,_label
11444,1153,F-O,1154,edge,_label
11480,1171,U-U,1171,edge,_label
11482,1171,B-U,1415,edge,_label
11493,1845,B-A,1172,edge,_label
11500,1174,M-D,1176,edge,_label
11520,1179,M-D,1192,edge,_label
11535,1938,C-U,1181,edge,_label
11555,2090,F-C,1187,edge,_label
11562,1187,F-F,2290,edge,_label
11563,2306,F-D,1187,edge,_label
11571,1190,C-U,1188,edge,_label
11608,1199,M-O,1350,edge,_label
11653,1211,B-M,1208,edge,_label
11657,1478,B-E,1208,edge,_label
11665,2121,B-R,1208,edge,_label
11682,1213,U-B,1215,edge,_label
11700,1225,U-T,1226,edge,_label
11732,1240,F-F,1242,edge,_label
11738,1240,F-F,1245,edge,_label
11748,1249,T-C,1250,edge,_label
11754,1250,T-T,1570,edge,_label
11771,1680,T-C,1256,edge,_label
11779,1260,T-U,1259,edge,_label
11785,1263,P-T,1261,edge,_label
11789,1273,T-T,1267,edge,_label
11798,1272,T-B,1273,edge,_label
11808,1276,M-C,1321,edge,_label
11820,1279,C-C,1279,edge,_label
11868,1303,F-U,1304,edge,_label
11873,1310,C-C,1308,edge,_label
11874,1308,C-C,1310,edge,_label
11898,1310,F-C,1621,edge,_label
11908,1310,U-C,2315,edge,_label
11909,1311,M-M,1311,edge,_label
11910,1311,M-M,1311,edge,_label
11943,2308,M-D,1311,edge,_label
11951,1323,G-G,1323,edge,_label
11952,1323,G-G,1323,edge,_label
11988,1337,U-F,1339,edge,_label
12033,1351,M-E,1350,edge,_label
12034,1350,E-M,1351,edge,_label
12043,1353,O-A,1352,edge,_label
12045,1354,O-A,1352,edge,_label
12071,1358,A-A,1358,edge,_label
12072,1358,A-A,1358,edge,_label
12073,1443,A-D,1358,edge,_label
12109,1375,D-D,1375,edge,_label
12110,1375,D-D,1375,edge,_label
12145,1656,D-T,1378,edge,_label
12222,1396,O-R,1877,edge,_label
12239,1404,F-F,1404,edge,_label
12240,1404,F-F,1404,edge,_label
12251,1409,U-U,1409,edge,_label
12276,1418,B-R,1735,edge,_label
12325,1438,U-M,1437,edge,_label
12330,1439,B-U,1912,edge,_label
12331,1962,P-U,1440,edge,_label
12335,1443,D-D,1442,edge,_label
12353,1509,D-O,1443,edge,_label
12369,1616,D-E,1443,edge,_label
12385,1885,D-U,1443,edge,_label
12394,1443,A-D,1889,edge,_label
12398,1443,U-D,1891,edge,_label
12402,1443,A-D,1893,edge,_label
12408,1443,D-D,1896,edge,_label
12429,1448,U-U,1448,edge,_label
12430,1448,U-U,1448,edge,_label
12456,1460,U-U,1461,edge,_label
12458,1460,U-U,1462,edge,_label
12459,1463,U-U,1463,edge,_label
12462,1464,U-U,1464,edge,_label
12464,1465,U-U,1465,edge,_label
12513,1849,E-D,1478,edge,_label
12557,1607,U-D,1486,edge,_label
12623,1559,F-U,1496,edge,_label
12631,2299,F-D,1496,edge,_label
12654,1501,B-P,1912,edge,_label
12721,1570,T-T,1511,edge,_label
12740,1516,D-A,1614,edge,_label
12779,1805,T-T,1520,edge,_label
12784,1520,R-T,1900,edge,_label
12852,1545,B-E,1808,edge,_label
12870,1548,E-O,2171,edge,_label
12915,1621,E-F,1557,edge,_label
12923,2056,E-C,1557,edge,_label
12951,1996,F-F,1563,edge,_label
12966,1564,G-F,2321,edge,_label
12973,1586,D-C,1568,edge,_label
12976,1568,R-D,1600,edge,_label
13041,2090,F-C,1587,edge,_label
13088,1593,U-M,2266,edge,_label
13094,1594,O-M,1664,edge,_label
13107,1817,F-F,1596,edge,_label
13116,1599,U-C,1803,edge,_label
13130,1600,C-R,1680,edge,_label
13149,1624,F-F,1605,edge,_label
13172,1607,M-D,1608,edge,_label
13209,1619,D-U,1614,edge,_label
13265,1817,U-F,1619,edge,_label
13331,2036,M-U,1637,edge,_label
13359,2308,E-D,1642,edge,_label
13368,1646,C-F,1726,edge,_label
13379,1944,F-U,1646,edge,_label
13395,1738,C-D,1647,edge,_label
13396,1647,D-C,1738,edge,_label
13496,1673,D-C,2305,edge,_label
13502,1674,M-B,1677,edge,_label
13528,1680,O-C,1685,edge,_label
13554,1685,F-O,2102,edge,_label
13560,1691,D-U,1896,edge,_label
13566,1691,D-U,2273,edge,_label
13568,1691,D-U,2334,edge,_label
13577,1708,U-F,1707,edge,_label
13608,1714,U-B,1717,edge,_label
13620,1720,F-U,1764,edge,_label
13632,1724,R-R,1743,edge,_label
13643,2130,C-C,1726,edge,_label
13696,1753,U-R,1983,edge,_label
13721,1983,F-U,1767,edge,_label
13738,1772,R-D,1900,edge,_label
13756,1781,D-M,2122,edge,_label
13773,1980,F-D,1787,edge,_label
13791,1806,T-T,1805,edge,_label
13792,1805,T-T,1806,edge,_label
13794,1805,E-T,1807,edge,_label
13796,1806,C-T,1905,edge,_label
13826,1820,D-E,2273,edge,_label
13867,1850,D-F,1849,edge,_label
13869,1851,D-D,1849,edge,_label
13870,1849,D-D,1851,edge,_label
13873,1983,P-U,1852,edge,_label
13898,1871,D-R,1896,edge,_label
13905,1878,O-U,1877,edge,_label
13907,1879,O-O,1877,edge,_label
13920,1886,U-U,1950,edge,_label
13932,1896,U-D,2062,edge,_label
13935,2064,D-O,1896,edge,_label
13941,2067,D-F,1896,edge,_label
13959,1906,C-E,1905,edge,_label
13972,1910,B-F,1912,edge,_label
13974,1910,F-F,1913,edge,_label
13978,1912,P-B,1945,edge,_label
14007,1983,M-U,1919,edge,_label
14018,1920,O-F,1960,edge,_label
14019,2340,D-C,1922,edge,_label
14045,2143,U-D,1950,edge,_label
14050,1950,M-U,2357,edge,_label
14104,1976,D-B,2096,edge,_label
14109,1984,U-F,1983,edge,_label
14111,1985,U-U,1983,edge,_label
14189,2069,U-F,2046,edge,_label
14194,2053,E-D,2054,edge,_label
14199,2057,C-D,2056,edge,_label
14200,2056,D-C,2057,edge,_label
14209,2205,D-T,2060,edge,_label
14238,2110,E-D,2111,edge,_label
14254,2126,C-C,2128,edge,_label
14278,2158,U-U,2159,edge,_label
14299,2203,O-C,2202,edge,_label
14327,2269,U-U,2268,edge,_label
14334,2273,E-D,2275,edge,_label
14352,2308,U-D,2311,edge,_label
14353,2324,U-G,2323,edge,_label
11,1078,T-T,2,edge,_label
36,4,C-M,6,edge,_label
37,7,M-F,4,edge,_label
38,4,F-M,7,edge,_label
104,6,U-C,1185,edge,_label
107,1187,C-F,6,edge,_label
116,6,M-C,1573,edge,_label
157,2202,F-O,7,edge,_label
172,11,P-P,11,edge,_label
186,11,P-P,253,edge,_label
189,540,P-F,11,edge,_label
227,2289,G-F,14,edge,_label
235,1052,M-B,15,edge,_label
240,15,C-M,1310,edge,_label
241,1817,M-F,15,edge,_label
257,1568,M-D,17,edge,_label
264,18,T-M,508,edge,_label
281,23,F-M,20,edge,_label
289,593,P-B,21,edge,_label
313,670,M-G,23,edge,_label
334,23,U-M,1379,edge,_label
336,23,U-M,1452,edge,_label
340,24,D-D,25,edge,_label
365,29,U-U,29,edge,_label
366,29,U-U,29,edge,_label
531,41,O-O,40,edge,_label
547,48,O-O,44,edge,_label
612,51,T-M,508,edge,_label
618,52,O-O,54,edge,_label
631,55,O-O,53,edge,_label
692,57,F-O,588,edge,_label
693,927,O-M,57,edge,_label
727,1900,O-R,57,edge,_label
797,63,D-O,60,edge,_label
801,65,D-E,60,edge,_label
803,61,U-U,61,edge,_label
804,61,U-U,61,edge,_label
807,83,U-D,61,edge,_label
808,61,D-U,83,edge,_label
815,301,U-T,61,edge,_label
869,658,U-U,61,edge,_label
875,1019,U-T,61,edge,_label
881,1165,U-T,61,edge,_label
886,61,T-U,1414,edge,_label
907,1948,F-D,62,edge,_label
963,566,O-T,66,edge,_label
964,66,T-O,566,edge,_label
968,66,E-O,2171,edge,_label
970,66,U-O,2328,edge,_label
1000,68,D-G,1443,edge,_label
1038,69,T-D,1520,edge,_label
1043,1952,D-U,69,edge,_label
1085,1408,M-D,71,edge,_label
1089,1726,M-C,71,edge,_label
1090,71,C-M,1726,edge,_label
1111,583,F-D,73,edge,_label
1157,583,F-D,75,edge,_label
1160,75,F-F,584,edge,_label
1161,586,F-F,75,edge,_label
1164,75,F-F,925,edge,_label
1210,79,D-B,83,edge,_label
1228,80,D-U,1006,edge,_label
1232,80,D-U,2053,edge,_label
1241,1025,M-T,82,edge,_label
1259,147,D-O,83,edge,_label
1266,83,U-D,406,edge,_label
1278,83,D-D,1475,edge,_label
1280,83,E-D,1487,edge,_label
1284,83,U-D,1709,edge,_label
1304,87,T-G,508,edge,_label
1318,91,D-C,92,edge,_label
1325,1178,D-P,92,edge,_label
1371,1768,O-O,95,edge,_label
1381,102,O-O,100,edge,_label
1383,102,O-O,101,edge,_label
1390,102,M-O,1325,edge,_label
1402,107,M-C,108,edge,_label
1424,111,M-C,664,edge,_label
1438,111,C-C,2242,edge,_label
1441,2244,C-U,111,edge,_label
1480,116,P-U,170,edge,_label
1484,116,U-U,635,edge,_label
1486,116,R-U,1130,edge,_label
1677,1249,U-C,122,edge,_label
1709,126,U-P,125,edge,_label
1716,125,D-U,134,edge,_label
1731,134,P-D,126,edge,_label
1759,246,P-T,126,edge,_label
1764,126,T-P,248,edge,_label
1806,127,T-T,442,edge,_label
1823,588,U-F,128,edge,_label
1846,130,O-U,456,edge,_label
1902,131,D-U,2040,edge,_label
1904,132,U-U,132,edge,_label
1915,442,U-T,132,edge,_label
1942,133,U-U,492,edge,_label
1946,133,T-U,546,edge,_label
1948,133,T-U,697,edge,_label
1965,2040,U-D,133,edge,_label
1980,134,F-D,595,edge,_label
2051,165,O-T,136,edge,_label
2053,252,O-U,136,edge,_label
2057,422,O-U,136,edge,_label
2065,784,O-D,136,edge,_label
2069,1106,O-P,136,edge,_label
2076,137,P-T,170,edge,_label
2088,137,F-T,1240,edge,_label
2146,139,U-C,140,edge,_label
2164,143,E-G,1487,edge,_label
2192,145,F-G,1817,edge,_label
2219,154,T-T,146,edge,_label
2241,154,O-T,147,edge,_label
2247,162,O-T,147,edge,_label
2261,339,O-M,147,edge,_label
2262,147,M-O,339,edge,_label
2268,147,T-O,346,edge,_label
2288,147,T-O,721,edge,_label
2290,147,B-O,727,edge,_label
2291,895,O-O,147,edge,_label
2294,147,B-O,1052,edge,_label
2333,2196,O-O,147,edge,_label
2344,147,U-O,2318,edge,_label
2386,149,F-T,416,edge,_label
2400,149,T-T,992,edge,_label
2414,149,M-T,1971,edge,_label
2432,150,P-T,199,edge,_label
2438,150,T-T,367,edge,_label
2440,150,T-T,371,edge,_label
2449,691,T-T,150,edge,_label
2458,151,P-U,1261,edge,_label
2553,1200,T-T,154,edge,_label
2571,687,T-T,155,edge,_label
2584,156,B-O,234,edge,_label
2595,492,O-U,156,edge,_label
2601,1942,O-D,156,edge,_label
2606,157,B-T,214,edge,_label
2664,161,P-P,498,edge,_label
2670,161,T-P,1011,edge,_label
2686,162,T-T,166,edge,_label
2806,165,U-T,171,edge,_label
2812,165,T-T,248,edge,_label
2814,165,U-T,252,edge,_label
2819,442,T-T,165,edge,_label
2822,165,O-T,443,edge,_label
2829,544,T-U,165,edge,_label
2834,165,T-T,697,edge,_label
2847,2168,T-M,165,edge,_label
2865,872,T-T,166,edge,_label
2878,166,U-T,1915,edge,_label
2879,2278,T-T,166,edge,_label
2891,456,D-O,167,edge,_label
2913,253,P-P,168,edge,_label
2916,168,T-P,272,edge,_label
2918,168,T-P,299,edge,_label
2926,168,P-P,996,edge,_label
2945,591,U-B,169,edge,_label
2960,169,D-U,2010,edge,_label
2967,200,P-T,170,edge,_label
2971,237,P-B,170,edge,_label
2979,492,P-U,170,edge,_label
3007,2096,P-D,170,edge,_label
3023,882,U-P,171,edge,_label
3028,171,U-U,1915,edge,_label
3037,237,P-B,172,edge,_label
3052,172,D-P,1443,edge,_label
3066,174,U-T,177,edge,_label
3075,361,B-T,176,edge,_label
3088,176,O-B,849,edge,_label
3097,1231,B-B,176,edge,_label
3124,179,B-B,183,edge,_label
3133,1139,B-U,179,edge,_label
3135,1170,B-B,179,edge,_label
3142,179,F-B,1624,edge,_label
3143,1950,B-U,179,edge,_label
3161,885,B-B,181,edge,_label
3175,947,B-D,183,edge,_label
3177,948,B-D,183,edge,_label
3202,184,B-F,1674,edge,_label
3211,2202,F-O,184,edge,_label
3241,1599,P-C,185,edge,_label
3249,2268,P-U,185,edge,_label
3262,186,T-D,1069,edge,_label
3270,186,E-D,1521,edge,_label
3281,2348,D-E,186,edge,_label
3308,189,D-D,190,edge,_label
3311,192,D-D,189,edge,_label
3320,189,F-D,1587,edge,_label
3326,189,G-D,1822,edge,_label
3344,190,D-D,312,edge,_label
3350,190,U-D,1500,edge,_label
3351,1501,D-P,190,edge,_label
3359,2332,D-D,190,edge,_label
3380,194,G-D,1731,edge,_label
3384,194,G-D,1733,edge,_label
3436,197,F-D,1337,edge,_label
3439,1767,D-F,197,edge,_label
3477,887,P-U,199,edge,_label
3481,1181,P-C,199,edge,_label
3482,199,C-P,1181,edge,_label
3483,1208,P-B,199,edge,_label
3491,1569,P-P,199,edge,_label
3506,199,U-P,1886,edge,_label
3530,202,T-D,302,edge,_label
3557,767,U-P,203,edge,_label
3575,205,B-B,204,edge,_label
3585,1289,T-T,208,edge,_label
3726,210,P-O,775,edge,_label
3736,210,B-O,1525,edge,_label
3743,1895,O-A,210,edge,_label
3753,2267,O-U,210,edge,_label
3774,212,D-B,402,edge,_label
3798,212,U-B,1171,edge,_label
3808,212,T-B,2208,edge,_label
3810,213,D-G,280,edge,_label
3844,214,D-B,402,edge,_label
3848,214,B-B,404,edge,_label
3871,218,D-F,217,edge,_label
3897,495,F-E,218,edge,_label
3927,1208,M-B,221,edge,_label
3929,1311,M-M,221,edge,_label
3931,472,C-T,222,edge,_label
3946,226,D-D,708,edge,_label
3957,2257,D-D,226,edge,_label
3997,1688,C-C,227,edge,_label
4026,231,C-C,236,edge,_label
4066,231,C-C,1279,edge,_label
4071,1520,C-T,231,edge,_label
4073,1614,C-D,231,edge,_label
4075,1680,C-C,231,edge,_label
4119,1168,B-D,234,edge,_label
4133,1306,C-U,236,edge,_label
4149,298,B-B,237,edge,_label
4150,237,B-B,298,edge,_label
4211,302,T-T,239,edge,_label
4216,239,U-T,492,edge,_label
4247,1249,U-C,241,edge,_label
4253,252,D-U,243,edge,_label
4262,243,B-D,537,edge,_label
4274,243,U-D,1915,edge,_label
4291,2257,U-D,245,edge,_label
4315,1570,T-T,248,edge,_label
4321,653,U-U,249,edge,_label
4359,880,U-T,252,edge,_label
4361,882,U-P,252,edge,_label
4371,1250,U-T,252,edge,_label
4385,1690,U-U,252,edge,_label
4392,252,F-U,1794,edge,_label
4395,1796,U-C,252,edge,_label
4401,1915,U-U,252,edge,_label
4409,272,P-T,253,edge,_label
4413,497,P-P,253,edge,_label
4507,261,T-D,260,edge,_label
4525,267,D-T,261,edge,_label
4545,503,P-P,263,edge,_label
4549,509,P-T,263,edge,_label
4556,263,T-P,688,edge,_label
4597,1202,U-T,265,edge,_label
4619,272,T-T,268,edge,_label
4627,644,T-C,268,edge,_label
4640,268,U-T,1435,edge,_label
4652,272,T-T,272,edge,_label
4653,273,T-R,272,edge,_label
4660,272,F-T,276,edge,_label
4668,272,D-T,280,edge,_label
4669,281,T-T,272,edge,_label
4681,315,R-T,274,edge,_label
4713,591,F-B,276,edge,_label
